Time UTC,Time Year,Time Month,Time Week,Time Day of Year,Time Day of Month,Time Day of Week,Time Hour,Time Minute,SMP,Generation Total MW,Generation Renewable MW,Generation SNSP,CO2 Rate kg/hr,CO2 Intensity kg/MW,Generator Synchronised Total Capacity MW,Generator Flex. Upward MW,Generator Flex. Downward MW,Generator Largest Source MW,Source Hydro MW,Source Gas MW,Source Coal MW,Source Oil MW,Source Peat MW,Source Dist MW,Source Waste MW,Source Pumped Hydro MW,Wind Total MW,Wind Estimate Error MW,Wind Estimate Error %
1207992600,2008,4,15,103,12,6,10,30,108.4,4623.38,512.86,0.131873218,1984394.837,429.2086822,4489.5,2280.19,682.96,424.64,32.36,2719.08,677.92,172.12,227.78,76.94,0,107.48,480.5,6.04,8.402893712
1207994400,2008,4,15,103,12,6,11,0,108.4,4650.86,511.58,0.134577261,2000818.766,430.204041,4489.5,2291.49,671.66,424.36,32.34,2680.16,677.34,203.8,227.78,73.32,0,130.22,479.24,-1.48,-2.024623803
1207996200,2008,4,15,103,12,6,11,30,108.4,4660.26,520.92,0.133666362,1996296.685,428.3659462,4510.5,2296.99,666.16,424.52,39.2,2696.2,677.72,190.22,227.88,74.08,0,132.04,481.72,-2.59,-3.582048268
1207998000,2008,4,15,103,12,6,12,0,108.4,4682.706,534.826,0.141522017,2006389.998,428.4680691,4510.5,2274.29,688.86,424.64,44.58,2677.14,677.62,190.1,227.88,73.12,0,129.56,490.246,-16.496,-21.06284634
1207999800,2008,4,15,103,12,6,12,30,109.61,4666,543.02,0.144174882,1992271.134,426.9762396,4488,2247.51,715.64,424.6,44.64,2655.2,673.8,190.14,227.68,72.8,0,129.02,498.38,-26.49,-31.03508875
1208001600,2008,4,15,103,12,6,13,0,107.6,4582.118,529.138,0.143782417,1973688.426,430.7371451,4510.5,2181.07,692.08,424.72,44.65,2615.34,677.02,189,227.7,71.92,0,97.66,484.488,-12.628,-15.45390019
1208003400,2008,4,15,103,12,6,13,30,100.33,4461.312,536.468,0.145250545,1902182.988,426.3730016,4510.5,2067.514,895.636,424.86,44.66,2639.46,642.5,144.12,227.86,42.14,0,72.564,491.808,-10.558,-12.55873152
1208005200,2008,4,15,103,12,6,14,0,94.53,4372.84,549.52,0.134201114,1836256.513,419.9230965,4510.5,2040.19,922.96,425.22,44.68,2689.92,607.32,121.58,227.96,41.34,0,53.2,504.84,-5,-5.405405405
1208007000,2008,4,15,103,12,6,14,30,94.53,4327.668,553.966,0.13503485,1832914.406,423.5339693,4510.5,1997.512,965.638,424.74,44.64,2636.76,632.58,120.7,227.82,38.38,0,42.402,509.326,-11.106,-11.05811835
1208008800,2008,4,15,103,12,6,15,0,87.43,4303.462,556.8,0.137549722,1837253.506,426.9245333,4510.5,1970.472,992.678,424.82,39.92,2639.72,650.66,102.56,227.82,40.14,0,10.702,516.88,0.48,0.441907568
1208010600,2008,4,15,103,12,6,15,30,94.53,4312.38,543.8,0.136008422,1839158.394,426.4833791,4491.5,1992.43,970.72,425.08,32.28,2653.88,649.06,101.5,227.76,44.16,0,17.22,511.52,19.76,18.50533808
1208012400,2008,4,15,103,12,6,16,0,94.53,4340.472,558.448,0.135825781,1838793.657,423.6391013,4510.5,2005.814,957.336,424.86,43.98,2649.48,650.82,101.68,228.08,43.22,0,33.664,514.468,31.962,27.72337344
1208014200,2008,4,15,103,12,6,16,30,94.53,4403.96,565.52,0.133625192,1852033.975,420.5383281,4532.5,2062.31,900.84,425.68,52.04,2675.82,650.8,102.82,227.82,44.94,0,61.24,513.48,32.79,28.29773463
1208016000,2008,4,15,103,12,6,17,0,108.4,4545.646,555.466,0.125655627,1922583.557,422.9505679,4532.5,2214.05,749.1,424.98,59.28,2712.14,671.68,138.12,228.04,67.02,0,98.18,496.186,58.904,51.29312597
1208017800,2008,4,15,103,12,6,17,30,108.4,4624.176,566.576,0.130889482,1969554.34,425.9254709,4532.5,2251.95,711.2,424.7,65.84,2734.66,678.58,152.38,227.84,65.44,0,94.18,500.736,53.984,45.02869345
1208019600,2008,4,15,103,12,6,18,0,108.4,4597.824,574.024,0.145769825,1974299.807,429.3987346,4532.5,2160.59,802.56,425.1,65.88,2678.56,678.62,152.04,228,63.68,0,60.82,508.144,50.346,38.53885193
1208021400,2008,4,15,103,12,6,18,30,108.4,4571.15,559.806,0.134790151,1945975.345,425.7080484,4532.5,2188.014,775.136,425.4,65.86,2679.52,678.42,151.66,227.72,65.22,0,86.604,493.946,74.024,60.14397374
1208023200,2008,4,15,103,12,6,19,0,105.28,4509.938,539.178,0.13410783,1949259.536,432.2142646,4532.5,2138.09,825.06,424.72,65.88,2668.42,679.06,151.58,227.68,63.64,0,48.86,473.298,87.742,79.4124302
1208025000,2008,4,15,103,12,6,19,30,97.33,4458.2,537.94,0.128540667,1924097.863,431.5862596,4532.5,2118.13,845.02,424.76,65.88,2659.98,678.66,151.64,228,52.3,0,48.68,472.06,92.67,83.70139547
1208026800,2008,4,15,103,12,6,20,0,99.87,4458.24,570.16,0.121680304,1904426.359,427.1699951,4583,2111.95,851.2,424.7,102.68,2665.94,678.86,151.72,227.74,37.8,0,51.02,467.48,95.55,88.73926167
1208028600,2008,4,15,103,12,6,20,30,116.79,4636.292,601.45,0.134708944,1981891.083,427.4733091,4583,2175.912,787.238,424.72,134.7,2693.92,678.1,163.88,227.6,57.6,0,55.942,466.75,101.58,91.08680057
1208030400,2008,4,15,103,12,6,21,0,120.39,4670.72,591.5,0.136009009,1981876.28,424.3192228,4583,2203.75,759.4,424.7,130.58,2669.68,677.26,170.36,227.64,63.82,0,96.12,460.92,111.47,101.8595513
1208032200,2008,4,15,103,12,6,21,30,106.2,4525.542,576.722,0.139002577,1927781.185,425.977968,4564,2073.41,889.74,424.64,121.92,2594.42,677.74,147.34,227.68,39.4,0,87.98,454.802,115.368,99.27886684
1208034000,2008,4,15,103,12,6,22,0,87.57,4318.286,567.706,0.143516664,1837341.286,425.4792957,4564,1988.51,833.64,424.62,112.64,2491.6,677.1,103.56,227.6,26.08,0,59.96,455.066,126.064,110.9152017
1208035800,2008,4,15,103,12,6,22,30,80.37,4126.9,553.16,0.142247207,1716418.436,415.9098685,4236,1911.81,910.34,424.64,92.92,2417.8,651.94,61.02,227.82,21.68,0,66.68,460.24,112.3,105.1399682
1208037600,2008,4,15,103,12,6,23,0,80.36,3978.386,540.406,0.134985896,1662559.164,417.8979022,4226,1827.79,994.36,424.64,78.44,2382.44,650.48,36.88,227.92,20.74,0,44.46,461.966,93.894,95.52460501
1208039400,2008,4,15,103,12,6,23,30,61.37,3851.422,494.502,0.134735171,1653192.29,429.2420541,4204,1746.73,1075.42,419.44,50.64,2333.2,650.8,36.32,227.9,27.16,0,6.48,443.862,80.938,87.94645283
1208041200,2008,4,15,103,12,6,0,0,61.37,3895.066,449.48,0.133738427,1671459.383,429.1222235,4173.5,1835.476,986.674,415.74,3.56,2423.8,611.56,36.58,227.76,57.94,0,12.946,445.92,69.24,81.63169064
1208043000,2008,4,15,103,12,6,0,30,60.44,3782.38,437.02,0.135369794,1610263.942,425.7277011,4117,1734.61,1087.54,414.74,0,2371.86,556.5,36.66,227.86,73.8,0,3.08,437.02,58.31,70.71736098
1208044800,2008,4,15,103,12,6,1,0,57.91,3732.48,441.52,0.138283393,1574740.949,421.902046,4048,1637.87,873.28,414.78,0.46,2361.54,516.46,36.76,228,73.12,0,-77.24,441.06,53.3,61.99837152
1208046600,2008,4,15,103,12,6,1,30,57.91,3710.04,453.78,0.142321916,1552062.486,418.3411732,3975,1534.63,830.52,414.74,0.76,2375.5,515.82,36.76,227.9,25.28,0,-155.46,453.02,42.56,49.04355842
1208048400,2008,4,15,103,12,6,2,0,56.25,3703.284,451.824,0.142037176,1541154.985,416.1590052,3810,1503.11,785.04,424.72,0.88,2371.1,540.6,36.72,227.98,0,0,-225.28,450.944,52.626,59.29222484
1208050200,2008,4,15,103,12,6,2,30,56.25,3606.36,454.22,0.148654045,1514790.357,420.0330409,3810,1364.69,777.46,457.5,0.98,2246.22,558.44,36.7,227.92,0,0,-225.28,453.24,45.96,52.92491939
1208052000,2008,4,15,103,12,6,3,0,56.25,3518.424,452.444,0.149653368,1485208.39,422.1231978,3810,1286.41,855.74,458.44,0.98,2168.24,557.74,36.74,228.18,0,0,-224.34,451.464,52.936,59.08563265
1208053800,2008,4,15,103,12,6,3,30,54.44,3445.48,454.68,0.153447415,1460118.902,423.778081,3810,1211.67,1076.48,458.46,0.98,2093,557.9,36.82,228.08,0,0,-223.1,453.7,49.89,55.29509559
1208055600,2008,4,15,103,12,6,4,0,54.29,3386,452.12,0.155386887,1437776.94,424.6240223,3810,1155.25,1132.9,458.56,0.98,2049.7,544.46,36.74,227.98,0,0,-221.54,451.14,59.9,65.91834489
1208057400,2008,4,15,103,12,6,4,30,54.29,3376.528,461.368,0.158579464,1415641.256,419.2594452,3810,1136.95,1297.2,458.56,0.98,2060.48,514.52,36.74,228.36,0,0,-220.42,460.388,47.272,54.04737949
1208059200,2008,4,15,103,12,6,5,0,54.29,3369.9,465.26,0.159992878,1392760.334,413.2942623,3810,1126.95,1307.2,442.04,1.1,2082.56,482.4,36.82,227.86,0,0,-219.74,464.16,38.41,43.44776879
1208061000,2008,4,15,103,12,6,5,30,54.29,3339.28,461.64,0.160393857,1363284.81,408.2571124,3810,1104.73,1143.42,439.76,1.1,2097.52,440,36.82,228.24,0,0,-218.3,460.54,36.16,43.18127538
1208062800,2008,4,15,104,13,7,6,0,56.68,3317.04,462.38,0.161674264,1341324.156,404.3738261,3810,1109.27,1138.88,439.64,1.1,2101.38,413.04,36.84,228.4,0,0,-217.54,461.28,35.5,42.52006228
1208064600,2008,4,15,104,13,7,6,30,54.25,3260.94,458.78,0.163370071,1330105.171,407.8901086,3810,1066.15,1030,439.7,1.12,2050.74,410.9,37,228.44,0,0,-217.5,457.66,34.71,38.98466895
1208066400,2008,4,15,104,13,7,7,0,55.93,3330.42,479.86,0.166225281,1345761.437,404.0815983,3810,1109.21,1138.94,439.58,1.26,2099.46,410.66,36.94,228.5,0,0,-215.46,478.6,32.64,32.56185156
1208068200,2008,4,15,104,13,7,7,30,57.91,3451.37,478.89,0.160110333,1386551.072,401.7393302,3832.5,1231.83,1016.32,434.8,1.29,2219.68,411.02,38.24,228.54,0,0,-213.66,477.6,41.41,40.19412764
1208070000,2008,4,15,104,13,7,8,0,57.91,3640.48,484.38,0.151078979,1461714.218,401.5168929,3856.5,1414.05,980.1,434.68,9.44,2369.12,413.28,70.38,228.26,0,0,-212.2,474.94,62.96,62.54718856
1208071800,2008,4,15,104,13,7,8,30,67.6,3825.54,481.22,0.140116167,1542611.709,403.2402508,3856.5,1585.17,808.98,437.76,20.26,2508.18,418.86,114.42,227.8,0,0,-211.44,460.96,81.19,80.58160885
1208073600,2008,4,15,104,13,7,9,0,68.74,3877.22,472.34,0.132713645,1624931.459,419.0970487,4277.5,1556.87,1079.28,440.82,32.86,2502.38,474.3,124.94,228.18,0,0,-151.28,439.48,89.93,79.48208052
1208075400,2008,4,15,104,13,7,9,30,68.9,3878.32,499.12,0.135754657,1611213.743,415.4411557,4496.5,1648.81,1077.34,424.02,47.62,2394.48,501.6,123.98,227.82,0,0,56.32,451.5,91.76,71.6875
1208077200,2008,4,15,104,13,7,10,0,92.7,4043.024,541.68,0.140439433,1648324.002,407.6958242,4496.5,1749.93,937.22,428.72,48.88,2511.1,504.94,123.78,227.76,0.004,0,58.76,492.8,93.29,64.35346463
1208079000,2008,4,15,104,13,7,10,30,99.8,4144.2,547.4,0.13839583,1692765.89,408.4662636,4496.5,1843.29,933.86,428.8,48.86,2569.6,539.46,123.7,228.14,0.84,0,60.06,498.54,86.57,58.87313407
1208080800,2008,4,15,104,13,7,11,0,97.85,4232.06,552.74,0.136793902,1731797.569,409.2091248,4554.5,1921.39,855.76,428.76,48.88,2642.26,541.3,123.88,228.2,4.86,0,63.76,503.86,78.43,53.4646716
1208082600,2008,4,15,104,13,7,11,30,99.97,4318.9,561.1,0.135617866,1771515.855,410.177558,4573.5,2000.43,776.72,428.68,50.44,2716.8,541.98,127.58,228.16,3.82,0,64.4,510.66,72.43,48.43682081
1208084400,2008,4,15,104,13,7,12,0,103.55,4437.74,570.72,0.130958551,1810272.175,407.9265967,4573.5,2104.35,724.8,428.68,64.56,2776.18,542.48,124.12,228.62,20.26,0,100.36,506.16,80.5,56.04678688
1208086200,2008,4,15,104,13,7,12,30,104.35,4491.36,610.56,0.131879876,1807829.98,402.5128203,4593.5,2122.73,654.42,428.72,93.24,2799.96,542.32,123.7,228.18,5.06,0,106.58,517.32,80.44,55.43762922
1208088000,2008,4,15,104,13,7,13,0,103.55,4456.65,617.57,0.133849416,1809929.522,406.1188385,4606,2077.29,749.86,417,96.05,2772.4,542.24,108.12,228.26,15.5,0,97.56,521.52,78.94,53.19765483
1208089800,2008,4,15,104,13,7,13,30,99.33,4320.72,609.84,0.140268289,1747808.479,404.5178763,4606,1947.83,879.32,416.92,78.86,2664.46,543.86,52.48,228.16,46.54,0,100.3,530.98,78.35,49.25969004
1208091600,2008,4,15,104,13,7,14,0,103.55,4210.6,616.36,0.147898162,1667671.519,396.0650546,4515.5,1841.89,845.26,439.64,68.62,2610.14,543.96,41.16,227.8,0,0,96.18,547.74,76.52,43.70074243
1208093400,2008,4,15,104,13,7,14,30,94.15,4125.98,590.8,0.146389464,1655807.644,401.3125715,4515.5,1781.83,905.32,419.18,61.86,2568.6,545.4,39.12,227.82,0,0,79.18,528.94,103.31,58.78737872
1208095200,2008,4,15,104,13,7,15,0,80.49,4049.72,587.62,0.151896921,1631618.534,402.8966284,4496.5,1707.99,979.16,414.9,47.48,2506.76,545.12,35.92,228.22,0,0,71.08,540.14,106.22,54.98214193
1208097000,2008,4,15,104,13,7,15,30,80.49,4007.3,593.66,0.155865545,1613334.426,402.5988637,4496.5,1659.07,1028.08,414.92,44.12,2470.78,545.24,35.88,228.28,0,0,58.4,549.54,127.42,62.12882149
1208098800,2008,4,15,104,13,7,16,0,68.9,3983.44,579.04,0.156984918,1597626.976,401.0671621,4496.5,1648.95,1038.2,415.08,28.7,2474.42,530.9,35.96,228.14,0,0,59.98,550.34,150.54,68.67387437
1208100600,2008,4,15,104,13,7,16,30,80.49,4024.7,589.5,0.158883892,1610190.6,400.0771734,4474.5,1679.49,1097.66,414.92,25.12,2500.34,535.14,35.96,227.78,0,0,60.9,564.38,122.98,56.3843932
1208102400,2008,4,15,104,13,7,17,0,89.65,4086.86,595.14,0.157857132,1641893.335,401.7493467,4474.5,1736.09,1041.06,415,25.06,2548.62,543.44,35.92,228.2,0,0,60.48,570.08,105.81,48.61586529
1208104200,2008,4,15,104,13,7,17,30,93.13,4110.794,589.18,0.155463884,1654808.145,402.551951,4474.5,1766.064,1011.086,414.98,25.1,2585.56,538,35.86,228.06,0,0,59.134,564.08,104.32,49.89000478
1208106000,2008,4,15,104,13,7,18,0,94.96,4122.026,595.046,0.153945172,1654087.66,401.2802589,4495.5,1771.65,1005.5,414.98,35.54,2600.56,531.5,35.82,227.96,0,0,56.08,559.506,101.104,49.55641169
1208107800,2008,4,15,104,13,7,18,30,84.07,4123.16,602.94,0.153173779,1655152.282,401.4280994,4495.5,1764.89,1012.26,415.04,46.38,2587.54,539.06,35.82,227.82,0,0,54.98,556.56,93.58,47.38467771
1208109600,2008,4,15,104,13,7,19,0,85.18,4116.1,595.12,0.151517213,1654274.713,401.9034311,4495.5,1766.25,1010.9,415.02,46.46,2584.3,541.82,36.72,228.18,0,0,54.96,548.66,86.85,46.66218939
1208111400,2008,4,15,104,13,7,19,30,86.3,4119.702,592.522,0.14847239,1667940.07,404.869107,4517.5,1772.05,1005.1,415.04,55.94,2555.32,544,70.06,227.96,0,0,54.76,536.582,81.758,47.63869223
1208113200,2008,4,15,104,13,7,20,0,93.57,4189.54,592.14,0.141538212,1716463.064,409.7020351,4537.5,1842.01,935.14,412.14,74.22,2544.78,563.22,117.68,227.96,0,0,68.7,517.92,81.78,53.37771686
1208115000,2008,4,15,104,13,7,20,30,107.35,4453.42,614.6,0.130960026,1813153.3,407.1372788,4642,2070.27,708.88,410.18,106.38,2721.4,540.88,162.32,228.64,11.82,0,98.76,508.22,80.58,57.39725052
1208116800,2008,4,15,104,13,7,21,0,112.74,4593.816,616.2,0.124933171,1871380.428,407.3694783,4652,2207.626,646.524,410,117.34,2799.54,540.18,166.86,227.74,67.24,0,100.996,498.86,76.16,61.61812298
1208118600,2008,4,15,104,13,7,21,30,108.42,4496.72,596.44,0.12777758,1838875.536,408.9370777,4652,2129.39,724.76,409.96,96.86,2771.28,541.66,162.94,227.74,25.82,0,95.84,499.58,61.05,52.50935363
1208120400,2008,4,15,104,13,7,22,0,87.95,4298.56,565.56,0.130290144,1765951.453,410.8239626,4539,1976.55,800.6,409.84,80.58,2680.26,540.94,133.12,227.78,0,0,75.82,484.98,44.18,43.47997244
1208122200,2008,4,15,104,13,7,22,30,82.75,4033.48,560.44,0.139403195,1657526.321,410.9419958,4517,1717.29,1059.86,409.98,73.16,2503.98,539.78,75.88,227.74,0,0,50.66,487.28,33.98,34.21609103
1208124000,2008,4,15,104,13,7,23,0,247.35,3789.62,520.76,0.149935877,1550583.16,409.1658688,4340.5,1568.29,1067.86,409.84,27.62,2354.82,537.8,37.2,227.92,0,0,36.06,493.14,20.24,21.84801382
1208125800,2008,4,15,104,13,7,23,30,247.19,3691.88,505.08,0.152708105,1497193.933,405.5369982,3905.5,1523.51,1035.64,410.32,16.3,2340.08,507.5,36.42,227.8,0,0,-69.78,488.78,25.54,29.74956319
1208127600,2008,4,16,104,13,0,0,0,247.35,3749.46,491.9,0.150923066,1534862.057,409.3554956,3956,1596.69,816.46,426.9,1.02,2402.82,501.28,50.74,227.72,0,0,-75.04,490.88,26.82,30.63392347
1208129400,2008,4,16,104,13,0,0,30,247.19,3657.84,487.12,0.153412943,1507214.016,412.0502854,3883,1454.14,1167.16,429.38,1.02,2312.54,481.92,73.26,227.94,0,0,-110.1,486.1,17.94,20.0648697
1208131200,2008,4,16,104,13,0,1,0,246.05,3602.14,491.24,0.156934489,1464952.975,406.6896277,3883,1355.44,1119.86,429.72,1.02,2269.74,464.76,73.18,228.14,0,0,-170.26,490.22,22.67,25.59412927
1208133000,2008,4,16,104,13,0,1,30,243.73,3565.7,492.58,0.158891662,1450648.877,406.8342476,3810,1243.14,1086.16,429.4,1.02,2231.2,465.76,73.34,227.82,0,0,-225.16,491.56,21.32,24.11219181
1208134800,2008,4,16,104,13,0,2,0,243.73,3516.16,498.22,0.162734347,1427134.315,405.8786618,3810,1187.14,1288.16,429.78,1.02,2174.42,466.86,73.56,228.1,0,0,-222.78,497.2,20.42,21.86529607
1208136600,2008,4,16,104,13,0,2,30,243.73,3448.68,512.2,0.169989677,1403460.278,406.9557854,3810,1106.38,1368.92,429.72,1.02,2093.12,466.72,73.36,228.22,0,0,-221.42,511.18,6.18,6.178146556
1208138400,2008,4,16,104,13,0,3,0,243.73,3413.25,510.43,0.171235626,1392664.293,408.0170784,3810,1073.54,1325.76,429.86,1.02,2059.3,466.86,73.32,228.28,0,0,-220.44,509.41,12.03,11.99820476
1208140200,2008,4,16,104,13,0,3,30,243.73,3377.6,516.92,0.174970393,1382456.35,409.3013828,3810,1032.96,1366.34,429.72,1.02,2017.1,467.24,73.4,227.86,0,0,-219.3,515.9,6.24,5.985037406
1208142000,2008,4,16,104,13,0,4,0,243.73,3357.86,523.1,0.177815633,1377890.095,410.3476903,3810,1008.24,1393.06,429.9,1.02,1988.9,468.58,73.3,228.98,0,0,-218,522.08,-3.94,-3.737785789
1208143800,2008,4,16,104,13,0,4,30,243.73,3377.66,527.12,0.177963442,1381232.243,408.9316992,3810,1025.72,1373.58,429.86,1.02,2005.36,468.42,73.44,228.32,0,0,-216.3,526.1,-0.88,-0.864779874
1208145600,2008,4,16,104,13,0,5,0,243.73,3420.18,520.3,0.17377448,1396177.323,408.2174982,3810,1075.66,1323.64,429.8,1.02,2054.44,468.66,73.38,228.34,0,0,-215.12,519.28,-2.26,-2.385224274
1208147400,2008,4,16,104,13,0,5,30,243.73,3472.98,520.78,0.171253506,1426088.283,410.6238109,3810,1128.02,1273.28,429.88,1.02,2078.14,496.84,73.3,228.92,0,0,-214.2,519.76,-2.76,-2.97542044
1208149200,2008,4,16,105,14,1,6,0,59.88,3624.524,508.644,0.160761523,1518004.839,418.8149503,3954,1227.38,1579.92,457.88,1.02,2197.58,537.32,78.04,227.88,0,0,-213.78,507.624,79.366,61.27371127
1208151000,2008,4,16,105,14,1,6,30,59.87,3806.644,496.724,0.149923134,1629378.398,428.0354028,4117,1345.56,1551.74,469.62,1.02,2309.66,595,101.94,228.32,0,0,-213.54,495.704,89.146,70.21747521
1208152800,2008,4,16,105,14,1,7,0,62.56,4251.632,501.572,0.133146989,1862639.307,438.0998419,4396,1790.2,1253.1,470.84,10.56,2585.82,665.06,196.2,227.9,0,0,-152.64,491.012,103.088,83.7596282
1208154600,2008,4,16,105,14,1,7,30,109.59,4588.462,498.562,0.119593886,2026413.905,441.6324916,4401.5,2225.52,894.78,469.46,24.81,2820,680.06,286.72,228.12,0,0,-56.7,473.752,109.438,95.61995963
1208156400,2008,4,16,105,14,1,8,0,98.65,4909.254,507.234,0.11156359,2139810.249,435.8727923,4494.5,2591.04,580.26,469.22,34.54,2910.76,702.06,391.22,228.1,0,0,94.88,472.694,108.326,98.33782692
1208158200,2008,4,16,105,14,1,8,30,111.49,5045.722,542.362,0.106787889,2195175.945,435.0568551,4631,2677.32,570.98,467.42,78.6,2892.74,708.08,455.58,227.82,18.48,0,125.6,463.762,116.328,108.1859271
1208160000,2008,4,16,105,14,1,9,0,124.33,5106.23,557.21,0.104803348,2239280.339,438.5388709,4652,2722.32,527.98,467.1,97.06,2911.34,729,467.64,229.02,39.46,0,97.56,460.15,120.41,113.8790372
1208161800,2008,4,16,105,14,1,9,30,130.12,5142.168,584.208,0.107574859,2255450.51,438.6185962,4704,2729.3,566,467.18,106.1,2893.1,735.58,470.82,226.02,61.68,0,95.7,478.108,109.352,92.37059062
1208163600,2008,4,16,105,14,1,10,0,130.12,5111.842,596.602,0.110778463,2256004.828,441.3291389,4704,2697.72,597.58,467.2,105.32,2851.84,744.44,472.28,214.36,88.7,0,68.62,491.282,98.968,77.8870823
1208165400,2008,4,16,105,14,1,10,30,130.12,5134.464,599.944,0.110836107,2270866.493,442.2791733,4704,2724.14,571.16,467.16,105.86,2872,760.96,472.22,207.4,90.3,0,56.64,494.084,94.966,74.53750579
1208167200,2008,4,16,105,14,1,11,0,130.12,5133.89,594.93,0.109926391,2275148.045,443.162601,4704,2730.08,565.22,466.82,105.66,2871.58,767.56,472.14,206.12,90.32,0,56.16,489.27,86.88,73.10054691
1208169000,2008,4,16,105,14,1,11,30,130.12,5139.62,597.72,0.107945724,2281630.146,443.9297354,4704,2732.26,563.04,462.42,117.98,2868.8,772.24,472.26,206.92,90.4,0,56.22,479.74,85.6,72.34617985
1208170800,2008,4,16,105,14,1,12,0,130.12,5152.574,586.954,0.104373853,2288652.959,444.1766308,4704,2756.82,538.48,449.22,124.16,2885.82,773.3,472.14,206.08,92.22,0,61.06,462.794,80.046,74.38044175
1208172600,2008,4,16,105,14,1,12,30,130.12,5156.87,580.03,0.103045064,2278171.14,441.7740103,4704,2762.3,533,449.18,123.64,2871.96,759.88,472.46,211.7,91.62,0,94.22,456.39,87.57,85.33840082
1208174400,2008,4,16,105,14,1,13,0,130.12,5044.166,564.306,0.102234145,2239009.62,443.8810341,4704,2648.6,646.7,449.16,123.68,2810.38,748.36,474.72,225.84,58.28,0,87.22,440.626,87.374,99.13880158
1208176200,2008,4,16,105,14,1,13,30,130.12,4940,556.46,0.102870445,2199283.166,445.1990214,4560,2561.78,609.52,443.18,123.28,2761.42,748.24,482.94,227.84,36.6,0,51.5,433.18,89.34,104.8222457
1208178000,2008,4,16,105,14,1,14,0,130.12,4943.14,536.24,0.10428594,2216497.123,448.3986136,4550,2572.36,598.94,429.52,95.82,2764.84,748.88,495.86,228.14,38.4,0,55.7,440.42,68.09,90.01255866
1208179800,2008,4,16,105,14,1,14,30,130.12,4933.19,524.87,0.103478682,2216769.383,449.3582009,4550,2558.6,614.7,429.44,89.39,2752.7,748.2,509.3,229.1,38.32,0,55.7,435.48,72.52,99.42418426
1208181600,2008,4,16,105,14,1,15,0,130.12,4964.312,491.352,0.129212668,2262376.084,455.7280211,4550,2468.04,705.26,429.54,69.42,2675.2,740.62,520.9,229.06,36.52,0,51.14,421.932,64.948,100.250054
1208183400,2008,4,16,105,14,1,15,30,125.75,4983.7,470.32,0.149519433,2277489.791,456.9877382,4493.5,2405.6,730.2,429.4,43.9,2641.48,720.32,526.08,228.22,27.3,0,51.24,426.42,63.86,96.305233
1208185200,2008,4,16,105,14,1,16,0,130.12,5029.27,474.888,0.149088834,2308358.161,458.9847355,4471,2444.122,729.178,429.64,43.88,2667.78,742.34,514.84,228.54,43.94,0,38.142,431.008,61.422,98.78254716
1208187000,2008,4,16,105,14,1,16,30,130.12,5107.442,488.922,0.146777193,2318059.723,453.8592358,4560,2563.08,610.22,429.84,58.006,2742.92,749.58,460.2,228.94,65.04,0,53.1,430.916,58.804,97.94463506
1208188800,2008,4,16,105,14,1,17,0,130.12,5151.386,532.506,0.14578329,2314450.204,449.2868918,4550,2563.46,609.84,429.64,100.24,2729.18,749.12,460.16,228.66,76.8,0,56.24,432.266,54.114,94.2703343
1208190600,2008,4,16,105,14,1,17,30,130.12,5105.8,545.52,0.145368013,2295585.215,449.6034344,4560,2505.42,665.88,429.66,122.18,2680.32,749,459.96,227.96,74.4,0,49.76,423.34,55.73,104.9825751
1208192400,2008,4,16,105,14,1,18,0,127.08,4967.432,479.992,0.14795814,2278650.329,458.7179712,4550,2431.88,741.42,411.42,63.88,2621.58,749.84,460.24,228.84,72.66,0,35.42,416.112,50.828,94.74704545
1208194200,2008,4,16,105,14,1,18,30,103.01,4845.676,458.336,0.151556976,2246133.035,463.5334749,4495.5,2335.2,746.1,400.04,42.8,2582.94,741.94,454.86,227.98,55.46,0,5.3,415.536,44.934,82.14174725
1208196000,2008,4,16,105,14,1,19,0,102.77,4737.52,447.32,0.155283777,2181478.454,460.4684422,4495.5,2236.88,846.42,409.92,30.54,2592.24,710.46,416.98,228.46,17.12,0,6.06,416.78,39.57,78.41077975
1208197800,2008,4,16,105,14,1,19,30,88.11,4649.552,449.972,0.160452448,2126660.159,457.3903375,4517,2144.74,1026.56,409.94,22.8,2575.64,678.32,372.56,227.94,18.32,0,7.94,427.172,30.578,66.24206581
